Light,Water Purifier,Exhaust Fan,Stove,Fan,Geyser,Bed,Modular Kitchen,AC,Chimney,Washing Machine,Fridge,Curtains,Sofa,Wardrobe,Dining Table,Microwave,TV
0,0,1,0,10,2,0,1,0,1,0,0,1,0,5,0,0,0
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,4,3,2,1,0,1,0,1,0,0,3,0,0,0
11,0,1,0,3,0,0,1,4,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,5,3,0,1,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,5,3,0,1,4,0,0,0,0,0,3,0,0,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,4,1,0,0,0,0,4,0,0,0
6,1,1,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
15,0,1,0,4,0,0,1,4,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,4,0,0,1,0,0,0,0,1,0,4,0,0,0
5,1,1,0,7,3,0,1,3,1,1,0,4,0,6,1,2,1
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
11,0,1,1,5,4,0,1,6,1,0,0,1,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,26,16,0,1,16,1,0,0,0,0,16,0,0,0
0,0,0,0,4,2,0,0,0,1,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,6,4,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,7,4,0,1,0,1,0,0,1,0,4,0,0,0
2,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,0,1,0,10,9,0,1,0,3,0,0,10,0,10,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,6,0,0,1,8,1,0,0,0,0,0,0,0,0
10,0,1,0,5,4,0,0,0,1,0,0,0,0,4,0,0,0
3,0,0,0,3,0,0,1,3,1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,3,0,0,0,0,6,0,0,0
24,0,1,0,12,6,0,1,0,3,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0
22,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,1,1,6,1,1,0,1,1,0,0,1,1,4,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,1,6,4,0,1,5,1,0,1,5,1,4,1,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,1,1,1,0,2,3,1,5,1,0,1,1,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,1,1,5,5,0,1,6,1,0,0,1,0,5,0,0,0
20,0,0,1,0,0,0,1,10,1,0,0,0,0,5,0,1,0
6,0,1,0,5,2,0,1,5,1,0,0,1,0,3,0,0,0
6,0,1,0,6,2,0,1,5,1,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0
8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,1,6,0,0,1,6,1,0,0,0,0,0,0,0,0
5,0,1,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,5,1,1,1,1,0,3,1,1,1
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,8,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,12,0,1,16,4,0,0,0,0,12,0,4,0
19,1,1,1,17,4,0,1,5,3,1,1,9,1,13,1,3,2
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1,10,10,0,1,0,1,0,0,1,0,10,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,1,1,25,16,0,1,9,3,0,1,16,0,28,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,5,4,0,1,4,1,0,0,3,1,3,1,0,0
0,1,0,0,0,4,0,1,5,1,0,0,0,0,0,0,0,0
18,1,1,0,12,6,0,1,0,1,0,0,0,0,6,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,10,0,0,1,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,5,0,0,1,0,1,0,0,1,0,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,0,6,6,0,1,6,1,1,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,5,3,0,1,4,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
10,0,1,0,6,3,0,1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,1,5,6,0,1,6,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,4,0,1,4,1,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,5,1,0,1,0,0,0,0,0,0,2,0,0,0
24,0,1,0,4,4,0,1,0,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,6,5,0,1,5,0,0,0,1,0,4,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,1,3,2,0,1,2,1,0,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,4,2,0,1,1,1,0,0,0,0,4,0,0,0
0,1,1,1,0,5,0,1,0,1,0,0,0,0,5,0,1,0
11,1,1,1,8,5,0,1,6,1,0,0,0,0,4,0,0,0
14,0,1,0,7,2,0,1,5,1,0,0,0,0,3,0,0,0
30,1,1,1,12,6,0,0,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,24,18,0,0,24,0,0,0,0,0,20,0,0,0
11,0,1,0,5,3,0,1,0,1,0,0,0,0,3,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0
26,0,1,1,7,4,0,1,6,1,0,0,0,0,6,0,1,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,5,1,0,1,0,0,0,0,1,0,3,0,0,0
1,0,1,0,1,1,0,1,1,1,0,0,1,0,3,0,1,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,4,0,0,1,4,0,0,0,1,0,0,0,0,0
5,0,1,0,5,2,0,0,0,0,0,0,1,0,3,0,0,0
11,0,1,1,4,0,0,1,0,1,0,0,0,0,4,0,1,0
0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11,1,1,1,6,4,0,1,7,1,1,1,1,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,1,7,0,0,0,0,0,5,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,1,2,1,0,0,0,1,0,0,3,1,0,0
4,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,0,5,5,0,1,5,0,0,0,0,0,0,0,0,0
5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,1,5,3,0,1,5,1,0,0,0,0,3,0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,1,1,5,5,0,1,5,1,1,1,1,1,3,0,0,0
12,0,1,1,5,3,0,1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,6,0,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,9,3,2,1,2,1,0,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,1,0,5,3,0,1,0,1,0,0,1,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
20,0,1,0,6,4,0,1,2,1,0,0,1,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,0,12,10,0,0,10,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,11,4,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,8,3,3,1,5,1,0,0,1,1,3,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,1,5,3,0,1,3,1,0,0,0,0,2,0,0,0
10,0,0,0,8,4,0,1,4,1,1,1,0,0,4,0,0,0
10,0,1,0,5,2,0,1,4,1,0,0,1,0,2,0,0,0
0,0,1,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
8,0,1,0,4,2,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,5,0,1,7,1,0,0,0,0,0,0,0,0
0,0,1,0,3,0,0,1,2,0,0,0,0,0,2,0,0,0
5,0,0,0,2,3,0,0,2,0,0,0,0,0,2,0,0,0
0,1,1,1,3,2,2,1,3,1,1,1,1,1,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,8,4,0,1,5,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,5,0,0,1,4,1,0,0,3,0,3,0,0,0
50,0,1,0,12,0,0,1,0,1,0,0,0,0,9,0,0,0
10,0,0,0,6,5,0,0,0,0,0,0,0,0,4,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,4,1,0,0,0,0,3,0,0,0
7,0,1,1,6,5,0,1,5,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,1,0,4,1,0,1,0,1,0,0,1,0,3,0,0,0
14,1,1,0,4,4,0,1,2,1,0,0,1,0,3,0,0,0
14,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0
4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,4,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,1,0,12,0,0,0,0,1,0,0,0,0,12,0,0,0
10,1,1,1,4,3,0,1,0,1,1,1,0,0,3,0,1,0
36,1,1,0,12,4,0,1,6,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,0,12,0,0,1,14,1,0,0,1,0,4,0,1,0
11,0,1,1,9,5,0,1,8,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,1,1,20,16,0,1,12,1,0,0,0,0,21,0,1,0
18,0,1,0,5,2,0,1,2,1,0,0,3,0,2,0,0,0
5,1,0,1,5,7,4,1,12,1,0,1,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,1,1,7,4,0,1,5,3,1,1,0,1,0,1,0,0
0,1,0,0,0,5,0,1,5,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,5,3,0,1,0,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,4,4,0,1,3,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,3,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,3,0,1,4,1,0,0,0,0,3,0,0,0
5,0,0,0,5,2,0,1,0,1,0,0,0,0,3,0,0,0
0,0,1,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,0,0,0,5,1,0,1,4,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,7,0,0,1,7,0,0,0,0,0,0,0,0,0
14,0,1,0,8,5,0,1,4,0,0,0,1,0,0,0,0,0
50,0,1,0,10,0,0,0,0,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,5,4,0,0,5,1,0,0,1,0,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,6,3,0,1,0,1,0,0,0,0,3,0,0,0
0,0,1,1,0,0,0,1,0,1,0,0,1,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
12,1,1,1,9,8,0,1,8,1,1,1,1,1,6,1,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,0,5,4,0,1,5,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
12,0,1,0,5,1,0,1,0,1,0,0,0,0,3,0,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9,0,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0
10,1,1,1,6,4,0,1,6,1,1,1,0,0,6,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,7,0,1,10,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,1,3,1,0,1,1,1,1,1,1,0,2,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,1,1,36,16,0,1,24,1,0,0,0,0,12,0,1,0
1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0
5,0,1,0,5,2,0,1,0,1,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,7,5,0,0,8,1,0,0,12,0,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,12,8,0,1,8,2,0,0,0,0,8,0,0,0
17,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,9,5,0,1,8,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1,8,5,2,1,0,1,1,1,1,1,5,1,1,0
25,0,1,1,6,4,0,1,0,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,6,3,0,1,6,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0
9,0,1,0,10,3,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,8,5,0,1,0,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
30,1,1,1,16,7,0,1,10,1,1,1,0,0,20,0,1,0
0,0,1,0,5,2,0,0,3,0,0,0,0,0,2,0,0,0
15,0,1,0,4,4,0,1,4,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
